SubmitTime,UserID,Used Memory
1152039541,12,597364
1151814660,12,71892
1136290913,6,57284
1152839857,12,598780
1147371694,13,582308
1151435608,12,25664
1149064576,21,931344
1140008401,8,569504
1151815442,12,74904
1149843759,21,597220
1151699702,12,25696
1152034707,12,601240
1150150548,8,583424
1151720552,12,75228
1149484339,19,616040
1151655701,9,20316
1146413685,19,588088
1149371374,19,614528
1152837870,12,599872
1147953775,13,0
1149491945,19,0
1149860910,19,627728
1152180953,12,78820
1150447363,13,61844
1153232619,12,0
1147298559,13,570304
1145397898,13,595788
1151918338,12,74844
1151752063,12,71632
1149661537,19,63836
1146183665,13,72816
1145337517,19,600144
1140828624,8,568008
1148074590,21,620368
1151716931,12,68908
1150816808,13,62916
1139884430,8,609316
1148593899,13,91352
1147680425,13,594184
1150525123,21,597444
1153724749,2,67288
1136298640,6,59940
1151701676,12,25636
1150735180,13,53552
1151856979,12,71888
1150572577,13,596364
1149849444,13,0
1149661788,13,84212
1148946077,19,599012
1149624835,13,580772
1139332227,8,551988
1153060063,12,597584
1147466860,13,579564
1151652821,12,25660
1148882496,19,598432
1150967229,8,0
1151639209,12,25676
1156142446,2,20324
1148025928,19,614988
1151660367,12,76536
1150096381,13,72260
1146415751,19,588068
1151657323,9,69044
1146006911,13,581084
1148683256,19,598224
1151932825,12,598836
1139410149,8,559936
1151620511,12,72804
1150734704,8,43944
1139335908,8,551980
1151916021,9,20320
1140104426,8,569296
1151661081,12,87008
1149937749,8,0
1153726909,2,62932
1152689769,12,1556004
1144522724,12,586872
1154328609,2,579968
1151751577,12,1555444
1151722446,12,25688
1136954506,0,630644
1147967716,13,578868
1147301882,13,570220
1151651648,9,47836
1150967266,13,16672
1146446255,19,588280
1153745298,9,67216
1153233573,12,0
1139390383,8,551908
1146446243,19,588104
1150479299,21,621808
1145871971,13,596560
1151497820,12,604280
1145105080,8,68480
1146456894,19,588064
1151730787,2,62912
1149509204,13,579508
1148877812,19,598860
1146028836,13,582904
1140073199,8,568516
1149767660,21,618520
1152182775,12,595204
1154357777,12,600912
1147429391,13,569980
1150816993,13,61940
1139438228,8,559840
1147364820,13,569212
1152002986,12,620480
1148959798,19,600924
1150735179,13,43872
1152300349,12,1619692
1151658483,12,81940
1136977696,0,654572
1149938653,8,580212
1147680839,13,150816
1153074159,12,602560
1147419353,13,71280
1147391462,13,583904
1148621807,19,601068
1144396375,12,586816
1152106246,12,74844
1149394989,19,618468
1151750796,12,57744
1136871140,0,651528
1140619108,8,570576
1139402279,8,559680
1148961329,10,581560
1150854089,13,1550624
1148319405,13,106392
1152181796,12,71644
1149652107,19,63860
1152181316,12,25680
1147974405,13,0
1149700638,19,615628
1151631531,12,25664
1145247378,19,599960
1151724752,12,85616
1153816765,12,72640
1147679377,13,60332
1148075872,21,654556
1151412139,9,579364
1152344568,12,81708
1149515662,13,593260
1150574261,13,606920
1152145570,12,618180
1149488936,13,84672
1150806429,13,53540
1149504990,13,110852
1151583087,12,68912
1151745407,9,64148
1153741856,12,85160
1151737934,12,79264
1153723406,12,80208
1149515241,19,614056
1147673578,13,582932
1152145567,12,594304
1152030660,12,99112
1149138583,13,102368
1149913933,13,591832
1139348017,7,554960
1153753859,12,597148
1151551579,12,597760
1142795035,9,552056
1148001555,19,614096
1154036644,12,598588
1152300400,12,86584
1149653907,19,63872
1147885985,13,181200
1149890169,13,596428
1151406008,12,98996
1152456262,12,0
1149825294,13,604636
1149838859,13,102480
1136277000,6,57152
1150504469,21,598356
1153745298,9,59036
1150849978,13,600872
1147299516,8,583772
1136294886,6,59844
1153750399,12,80236
1149797057,21,620104
1151656865,12,79256
1136325143,6,946872
1149273307,13,582204
1151648429,9,64188
1149508796,19,617080
1151615554,12,20740
1147426549,13,572712
1151723216,12,595612
1153724742,2,62948
1149594310,19,63812
1151401777,2,1833952
1153109830,12,599256
1151609361,12,75148
1153222137,12,0
1147255083,13,585148
1150974550,13,61880
1148859352,19,598652
1149671433,13,596816
1150098522,10,90388
1151745431,12,25664
1151434640,12,70212
1151747207,12,68896
1154420218,12,1589500
1147885670,13,82720
1139420077,8,559864
1151617418,12,20732
1151656902,9,585804
1151738919,12,79240
1152568326,12,0
1151722150,12,79212
1151652782,2,55976
1145695209,19,1419544
1152182295,12,594708
1147298101,13,581172
1148683258,19,598864
1148683603,19,598884
1146444159,19,589132
1161323730,15,289100
1151609370,12,80396
1151655221,2,20256
1140790956,8,0
1149170306,21,930724
1152513838,12,0
1149560952,8,627600
1151909328,9,63652
1150125994,13,602400
1151067726,13,71652
1151044240,13,593980
1145261293,19,603952
1146428629,19,582672
1150572577,13,601944
1153116018,12,71680
1150082811,13,72228
1150122321,19,615028
1145521768,19,583656
1149567150,19,616276
1149268256,13,598936
1152036478,12,613260
1147850619,13,1571748
1151486010,12,595376
1153740822,12,69808
1151402632,2,581456
1154421526,12,1379552
1150927141,13,0
1151741267,12,79292
1149509258,13,77648
1149268804,13,25640
1151481420,2,52516
1139388649,8,559480
1146415751,19,588076
1148457251,19,617176
1149096956,21,582360
1146444648,19,588120
1145371795,10,613828
1153229468,12,0
1149655456,13,596144
1148683254,19,598212
1139440725,8,551932
1153010489,12,604992
1154850444,12,291492
1147724591,13,582836
1147987641,19,618372
1147621970,13,582596
1146448976,19,588256
1151435612,12,25664
1149801831,13,75020
1153748998,12,74864
1149980092,13,612200
1148835708,19,598972
1139564309,8,67776
1146207153,19,597540
1150795057,8,43892
1147673575,13,598808
1153747501,12,69880
1151745442,12,75368
1149673470,19,614492
1152677559,12,611512
1153723403,2,1581392
1147357203,13,571084
1152040291,12,81972
1150985004,13,595152
1140007307,8,572444
1149425658,13,198984
1149760948,13,625256
1149064140,21,931852
1147430652,13,67440
1145477776,13,582104
1148083798,13,110848
1149914849,13,602084
1147389964,13,591124
1140273900,8,567524
1136325144,6,877040
1145875466,13,574128
1145331993,19,603752
1149415972,19,618052
1147763226,13,60364
1136435035,6,938224
1147517098,13,583748
1151421201,12,596332
1151742050,12,64352
1153751544,12,80176
1136276771,6,57124
1151699039,12,79264
1141080225,8,572736
1147964910,13,0
1141104732,8,572128
1151763674,12,1510004
1152031377,12,129636
1148621741,19,599724
1151718881,12,25672
1147347260,8,20288
1136876772,0,666032
1137499087,6,2098312
1151304998,13,75164
1151457505,2,64192
1152446807,12,0
1149608042,13,1591108
1152448037,12,0
1152180284,12,25660
1153175126,12,637012
1146413148,19,594948
1146428624,19,592816
1149490517,19,615208
1145875457,8,575072
1148654051,21,598764
1154030463,12,598056
1142011633,8,288220
1146638378,19,1678872
1147329006,13,571380
1152454920,12,0
1151647201,12,72624
1151864055,12,76668
1149744330,19,615260
1149567946,19,625020
1153726910,12,80228
1146412422,19,588112
1141816965,9,0
1152103992,12,1594788
1149508796,19,614356
1147933791,13,82684
1150735655,13,43884
1156142449,2,77316
1151791591,2,62916
1148883034,19,0
1150849981,13,1139424
1148157341,21,0
1148835700,19,598828
1149579578,13,593476
1149536244,13,595656
1136296260,6,59912
1149574967,13,586636
1151654933,12,79300
1149912976,13,116172
1148961329,10,582592
1151658481,12,596900
1147241090,19,63960
1153223737,12,602188
1152376342,12,593572
1147350524,13,77252
1148064227,21,616084
1150793626,8,43912
1145298539,19,586376
1152577156,12,161036
1152179153,12,76872
1152947689,12,603432
1146445574,19,588312
1151302096,13,604820
1150475256,21,613984
1148075965,21,619400
1151856977,12,71844
1147222873,19,63888
1151658484,12,83052
1149696697,13,75588
1149556763,19,616056
1151521854,9,20256
1152447752,12,0
1149582076,21,615552
1150107089,8,581584
1153753842,12,602664
1148338177,21,1342184
1150857085,13,600188
1144505465,12,76732
1153232308,12,597544
1151730015,12,20716
1149767659,21,616044
1146576361,13,582480
1145456056,13,597784
1147674417,13,593144
1149592610,13,72712
1151649699,12,79316
1151013237,8,588016
1152900609,12,593116
1145950100,13,41500
1153109416,12,598452
1150867793,13,122160
1146415386,19,588108
1152172031,12,596828
1153899966,12,603852
1152180642,12,76624
1144505456,2,577948
1145901081,13,582044
1151656504,12,1556940
1150557468,8,599212
1139402630,8,551700
1146412827,19,588060
1151665874,9,71168
1153751184,12,80216
1146180676,13,64820
1146222912,19,599148
1149544719,13,1578660
1151615554,12,20732
1149657871,19,63900
1148051107,19,617752
1150469155,21,594384
1141019807,8,582824
1145547577,19,586268
1148893423,19,598964
1149663194,13,71740
1146413112,19,588084
1152042279,12,592540
1151948460,12,594564
1145875471,13,581412
1150574261,13,602992
1145179014,13,597124
1153733029,12,597048
1151440410,12,596364
1147759782,19,312976
1152172024,12,596232
1149124305,13,185092
1151652054,12,25692
1153727995,12,72760
1145721802,13,575712
1151618370,12,79312
1153731912,12,85216
1152545146,12,0
1145882109,8,573624
1151815725,9,71816
1136871140,0,650800
1148032869,19,626400
1151048738,8,582808
1150042685,13,72188
1153722907,12,80296
1151074201,13,76572
1150869150,13,0
1153744040,12,69836
1147441687,13,20288
1147474651,8,579448
1147726813,13,1225232
1147987564,19,615236
1153740828,12,67576
1145987979,13,1106316
1156778023,15,1572308
1145723768,13,581804
1150606741,13,595384
1152184390,12,597016
1151621717,12,20716
1140910734,8,566188
1144418765,12,588224
1151656854,12,25700
1152344983,12,82696
1151618769,12,68876
1148353536,21,81788
1152743311,12,1588876
1144962964,7,62752
1149493385,19,614184
1151416899,12,592960
1146413153,19,588056
1147297567,13,580268
1147301886,8,589772
1152181306,12,25676
1151646544,2,55944
1150122339,19,618076
1148063661,13,0
1153725339,2,59080
1149860302,19,613480
1153188205,12,0
1153229105,12,0
1145371777,19,589576
1144235844,8,559872
1149600270,8,579496
1151916023,9,0
1151569247,9,16420
1148547489,13,70292
1146415261,19,588124
1146188056,13,75248
1151404641,9,579464
1151601778,9,581268
1150806491,13,53572
1150002441,8,583180
1150966154,13,0
1144506463,2,572860
1151712572,12,25680
1146100623,19,1395312
1152025726,12,130664
1151433743,9,47864
1151425274,12,595172
1153107857,12,598316
1151730431,2,64224
1149913572,13,604344
1151722810,12,25676
1151920588,12,25696
1153751189,12,68880
1145332377,19,600180
1145661918,19,1410328
1145417448,13,581240
1146415227,19,588052
1151411668,9,580380
1136477269,6,654352
1150827405,13,605732
1151630636,12,1571040
1148068668,13,20740
1147999584,19,616556
1151647198,12,41972
1150475251,21,412516
1146414577,19,588292
1136284174,6,57176
1149929867,8,0
1146423603,19,588064
1147378098,13,71540
1154025368,12,598396
1151742976,12,79256
1149544723,13,593756
1152447120,12,0
1144598718,12,584924
1147966971,13,0
1148075340,21,615028
1152300349,12,1596696
1145375225,10,586260
1145945238,13,25684
1151609361,12,20744
1151302765,13,1554788
1147595796,8,585044
1146028833,13,582244
1151697170,12,25668
1148060267,13,599352
1145724127,13,581984
1149507331,13,593336
1151425755,12,106656
1151303382,13,74928
1145105023,13,593604
1151652361,12,25656
1146483485,19,1403764
1150537172,21,0
1146450245,19,588216
1140043363,8,571004
1136278585,6,57160
1150124060,13,593196
1148959788,19,598972
1150085085,13,72256
1147673565,13,581212
1140768879,8,568228
1136326814,6,955416
1137044940,0,630856
1151122723,13,595484
1149650427,19,63844
1151724769,12,79240
1147995475,19,79116
1151645762,12,79200
1153753853,12,637800
1144597936,9,62952
1140636533,7,570700
1149886406,8,594708
1151739292,12,68924
1151709125,12,25640
1149493448,19,614240
1153029067,12,597496
1145898258,13,602464
1151742982,12,66376
1153233570,12,0
1145949739,13,25664
1151815070,9,68952
1148904801,10,582620
1147363623,13,575412
1149938660,8,0
1151716203,12,25676
1147297595,13,572020
1145600785,19,600240
1152036472,12,598636
1146415236,19,588040
1150442624,21,614148
1150734711,13,43904
1147673829,13,591960
1145514514,19,606624
1151753480,12,25676
1152455653,12,0
1147421969,13,60952
1152180942,12,25668
1151792494,9,63068
1152926331,12,599276
1151916528,2,62900
1151915606,9,0
1150865630,13,595620
1151720201,12,68916
1148061945,13,20724
1146444135,19,588316
1148112302,13,581128
1145661918,19,1434652
1151792497,2,60364
1139932409,8,561840
1151302761,13,65924
1147437903,13,61024
1151656128,9,60808
1150968276,8,0
1153813249,12,593312
1151056754,13,593532
1147726822,13,979416
1147329787,13,603580
1153733017,9,20284
1148068372,21,615188
1150966156,13,0
1154030953,12,592728
1151620518,12,68908
1153173688,12,591316
1147680839,13,90108
1150606784,13,598152
1151498213,12,595788
1151304956,8,581584
1145232427,19,584628
1151436033,12,25696
1151646541,12,68880
1150004229,8,581512
1153737324,12,74788
1149983479,8,584884
1151749951,12,79256
1151304500,13,1751424
1140073197,8,571688
1136274609,6,943396
1151399859,2,588584
1147961607,13,1530036
1148621403,19,599004
1151647256,9,56012
1151742526,9,55956
1152105073,12,84252
1146582375,8,619388
1150030541,13,598924
1151753883,12,79268
1149559811,8,583584
1151651652,9,64240
1151712123,9,64132
1153727388,12,82032
1139419236,8,552012
1145721781,8,571264
1150441569,21,600028
1151652019,9,20304
1151650115,9,20272
1150797365,13,53576
1150181480,13,0
1153736845,12,25692
1136279644,6,57048
1150819527,13,593344
1151730792,2,56000
1152342579,12,103792
1147900305,13,589356
1145241249,19,603012
1140636353,7,568740
1151647256,2,20296
1149077586,19,582252
1151754249,12,79256
1151442856,12,603716
1147677513,13,597188
1153222131,12,0
1146419524,19,588096
1154028273,12,602924
1150456029,13,598540
1136963328,0,45848
1149564663,19,614268
1151711296,12,25644
1153734779,12,80240
1145656356,13,590740
1145914442,13,20312
1150091663,13,72220
1145883384,13,570124
1150469696,8,583928
1145484455,13,576536
1136276997,6,953524
1151726009,12,74844
1151302761,13,63340
1153725829,12,74312
1145985943,8,570368
1146723800,13,566500
1151602141,9,20272
1154329212,12,1598820
1148853918,19,930972
1145932036,13,68928
1153722373,12,25704
1151625335,12,1561548
1149656784,19,63880
1154330102,2,580752
1152143949,12,150632
1151451416,2,580400
1148026872,19,617108
1150819296,13,629744
1147556282,8,580372
1146449392,19,588092
1149657979,19,63856
1136493895,6,647140
1153726367,12,80244
1151553655,12,594036
1151267576,8,1534308
1149577933,13,581140
1149938653,8,587988
1153732426,12,74756
1154447172,12,1367392
1150823937,13,598392
1149576196,13,582140
1151715545,12,25628
1147987648,19,623588
1151302764,13,61944
1150810658,13,53588
1153741847,12,67168
1153807762,12,597992
1151734962,12,75200
1150524034,21,595964
1149132241,19,598188
1153738584,12,80168
1151482017,2,20292
1147301384,13,582308
1151500611,12,617496
1146180669,13,61976
1146666616,8,572048
1144650735,2,574940
1148884664,19,598844
1150557471,13,592476
1148657965,21,598952
1151791165,2,62896
1151623367,12,25644
1154420453,12,1778848
1146050484,13,71788
1141535559,8,566260
1150794509,13,53568
1153012561,12,79256
1151792497,9,16388
1146222921,19,599632
1152040762,12,76548
1151265938,13,75440
1151613484,12,79232
1149490473,13,636700
1152184078,12,596048
1153743444,12,80236
1150797299,13,53564
1149858449,21,931096
1148129872,21,618352
1146412650,19,588048
1150117955,13,502000
1149493451,19,615212
1150557950,13,599320
1151609369,12,592576
1144418966,9,587240
1153228741,12,0
1151412559,9,581968
1152340938,12,81504
1151664804,12,79244
1147950695,13,92608
1151649709,12,25660
1150861337,13,0
1149491953,19,7192
1149574459,8,593388
1151402134,2,585604
1151570747,12,597076
1151752718,12,75208
1141086008,8,571500
1151652351,12,1586504
1147426156,8,572232
1153031745,12,607000
1152180289,12,75204
1145394866,13,580504
1152628547,12,1561528
1151649286,12,25656
1141658851,9,0
1150795654,13,53596
1149706805,19,614068
1148113199,13,583900
1149606936,8,61844
1153721183,12,80212
1151661561,12,71832
1144418495,9,573144
1151265941,13,61980
1151056757,13,71628
1148848797,19,1100692
1151560660,9,580468
1149378530,19,632072
1148621741,19,603152
1151916500,9,43908
1149323235,13,81712
1136977579,0,650216
1146203473,19,603104
1137052672,0,630956
1152300062,12,1264156
1152184750,12,612600
1149544723,13,594008
1152784806,12,597420
1154353814,12,594636
1139464837,8,559220
1146825709,13,573100
1151654042,2,64200
1145177275,8,573668
1150983866,13,582772
1152836940,12,593652
1136290432,6,57940
1151814648,12,76564
1151617774,12,598256
1153115477,12,0
1152143648,12,159448
1152919840,12,603724
1151735354,12,79292
1150797375,13,53584
1148621346,19,598680
1151631526,12,25672
1152764728,12,614452
1148858678,19,82792
1151310374,13,597536
1147673573,13,584416
1150107024,13,599668
1149886886,8,584620
1147426159,8,570792
1146182120,13,61740
1149093940,19,581692
1145981746,13,575584
1150606036,8,581076
1149735538,13,1607148
1151655711,2,20312
1150441863,21,606556
1146182855,13,64880
1145913120,8,577944
1151711731,12,85648
1151615908,12,20712
1150488792,21,644664
1153813255,12,597100
1146418482,19,588332
1150851825,13,1574148
1153807007,9,594084
1152034705,12,79292
1149509674,13,582924
1146050554,13,584228
1149597861,13,594512
1147726403,13,581188
1151492260,12,1566756
1151656132,12,593752
1140011288,8,576024
1147298044,13,583960
1152344573,12,86652
1141998562,14,132852
1151650106,2,20284
1151608704,12,92996
1150070382,13,72152
1145949742,13,101096
1146138426,19,1397216
1136871553,0,646216
1148621331,19,598720
1147347289,13,580072
1147974403,13,0
1140780553,8,568552
1150817778,13,591928
1151048771,13,624860
1151641168,12,25688
1147417914,13,46108
1151914037,2,60772
1150100620,13,610232
1141932877,8,597008
1149399939,19,613276
1150799333,13,53568
1148223680,19,81588
1151656128,9,579916
1151428457,12,595920
1151553957,12,593764
1147594832,13,596688
1147441068,13,20296
1148645389,19,598236
1145522284,10,585220
1153723397,12,79296
1151643869,12,25668
1152171302,12,84184
1149796393,21,615276
1152531276,12,0
1145883745,13,577752
1151436470,12,79288
1136284894,6,59644
1148457578,19,615312
1151402142,2,582192
1154550076,12,1760936
1151049787,13,600892
1147885405,8,77516
1146446598,19,588092
1148351190,21,1342904
1152540727,12,144668
1153731385,12,74824
1146202440,19,599128
1149749879,19,630016
1149655040,19,63900
1147724116,13,584104
1152991493,12,1628568
1145179017,8,570176
1151411183,9,623732
1151622992,12,85200
1149606964,13,594964
1149132313,13,194364
1153737915,12,79252
1146415762,19,588080
1150441270,21,597404
1148554558,19,617384
1150988063,13,72540
1154444747,12,1583148
1153900560,12,67220
1146414508,19,588300
1152174547,12,64120
1151663162,12,79292
1146013790,13,583364
1150557642,8,588952
1147299040,13,570068
1151791166,9,60316
1149490514,19,618132
1147946417,19,315356
1151608683,9,64248
1152340931,12,83000
1146446901,19,588256
1153726910,12,80228
1148653510,19,598880
1149654615,19,63832
1145878338,8,570472
1151625761,12,25684
1146378017,19,588056
1145928762,13,85228
1152666904,12,77560
1152637206,12,1645356
1145936024,13,594572
1153750822,12,80264
1153925419,12,602192
1151719360,12,97316
1149915014,13,595536
1152730417,12,610800
1151438993,12,25652
1147959639,13,593652
1152143303,12,41012
1136281685,6,59920
1147987269,19,617016
1151399865,12,598792
1147289375,13,300980
1154329272,9,579448
1150379112,21,0
1145180520,8,572204
1146423222,19,588044
1146327065,19,1270284
1153742800,12,64660
1150734707,8,43884
1147933793,13,916584
1151651646,2,20300
1151815438,2,61044
1153178695,12,596256
1154944704,12,289300
1148653857,15,0
1152299403,12,1582276
1148657602,21,602012
1145371798,19,1118444
1151214901,13,1281356
1150924395,13,0
1150042697,13,72196
1148027173,19,626580
1145878341,13,582776
1136285627,6,59932
1148450405,13,597044
1152879786,12,608160
1151729539,12,79320
1147289371,13,301200
1154944714,12,288084
1151647709,12,79264
1145261011,19,591568
1145218827,19,524276
1147442469,13,60804
1146100623,19,1391848
1145723301,13,576056
1149581780,21,616064
1146188083,13,76684
1152339555,12,91416
1151712149,12,75212
1152106548,12,90128
1139958990,8,568220
1151718096,12,70732
1149399317,13,608956
1151792482,12,85592
1146417176,19,588112
1152922452,12,598848
1151751577,12,79300
1151733411,12,25652
1149488707,19,616652
1144522721,12,591380
1151916031,2,60868
1147171795,19,64560
1146667122,13,77520
1145901084,13,587008
1150441279,21,600840
1148878160,19,1101636
1151929052,12,0
1146421528,19,72872
1151431426,12,68916
1148058314,13,582308
1151698293,12,25640
1145529102,19,605492
1150440016,21,648904
1151620820,12,100948
1152840579,12,606184
1152445621,12,0
1153735882,12,80304
1150802200,13,53576
1139932650,8,568476
1145547559,19,603936
1149731546,19,634908
1153725817,2,67204
1139585235,8,571968
1147297093,13,582868
1145910458,13,25664
1149606936,8,63356
1147463615,13,581504
1151694911,12,25660
1151749957,12,79204
1151440411,12,591560
1150440424,21,612960
1147621970,13,579960
1145240952,19,605344
1150974548,8,584524
1149587313,19,617272
1151053122,13,591792
1149856108,13,0
1149490507,19,617136
1151648849,9,20292
1149494330,19,615756
1153725345,2,67256
1153748993,12,79284
1146449857,19,588052
1151304559,13,587792
1150824698,13,607996
1147437966,13,60956
1149796754,21,614028
1154563635,12,1581824
1146448281,19,588252
1145332725,19,1124384
1149705155,13,594708
1151018875,8,580508
1147724611,13,586580
1151916892,12,89464
1151752056,12,79260
1150849644,13,1188204
1151760100,12,25668
1152172331,12,617644
1151652044,12,25620
1152637200,12,1755376
1151400873,12,595696
1150607140,13,600696
1150644748,13,595904
1145179063,13,593192
1151792489,2,71272
1150795469,13,53624
1151492673,12,1569736
1150030215,13,599936
1151650471,9,20328
1151658810,12,74584
1152169227,12,25668
1149426083,13,1748512
1140681124,8,582864
1151053838,13,596180
1153233864,12,0
1154029919,12,604120
1151856502,12,76568
1152183182,12,594916
1149660644,13,595004
1151718099,12,68916
1147302388,8,569048
1137087117,0,1571316
1151711006,12,25696
1149451888,13,72016
1149411587,19,618900
1144418969,9,569816
1151707685,12,1587272
1154357026,12,598560
1152300405,12,1637168
1151069493,13,76540
1152342587,12,599400
1149552757,13,596928
1151654916,9,20288
1149408949,19,614896
1151741650,9,62884
1153748082,12,80232
1151711726,12,79200
1139547281,8,0
1149791688,13,1343136
1153721779,12,85188
1149515656,13,599812
1151405125,9,63444
1139933490,8,574580
1151733406,12,25672
1148554551,19,615116
1146377950,19,588080
1153745908,12,69868
1149761931,13,608408
1148319113,13,92668
1149661234,19,63908
1151559184,9,580008
1153984228,12,85296
1151721723,12,25660
1150941224,13,0
1148621816,19,598888
1150967263,13,0
1139098852,8,575764
1150822022,13,72736
1146449481,19,588260
1149392246,19,615404
1147897883,13,90088
1150579312,13,591388
1146414619,19,588096
1145177296,13,584416
1145484493,13,596180
1151651643,2,20268
1139405642,1,0
1147376588,8,67732
1149583580,13,61836
1145177266,13,568764
1151649269,9,20292
1147329015,13,570180
1145298551,19,601168
1147946063,19,315348
1148318620,13,1176032
1147621682,13,578384
1151266926,8,20288
1151438446,12,594952
1145906686,13,583312
1147318300,13,582536
1151735719,12,25692
1144522716,12,587732
1147594850,8,579960
1147673815,13,615892
1149706454,19,611936
1147298562,13,577348
1141522062,8,575704
1145521328,19,601284
1151648427,2,64220
1150497807,13,0
1145484495,13,581436
1148722254,13,75188
1141727271,8,574252
1151652378,9,20284
1147299064,13,590660
1149094164,21,582256
1140701983,8,569916
1147297577,8,571216
1152737443,12,598808
1149653964,13,600460
1146448567,19,587616
1145180337,13,581060
1148049655,13,74236
1152647465,12,1630716
1146446938,19,588356
1154357777,12,593064
1147350585,13,75240
1153728618,12,79308
1147790019,13,575128
1145180985,13,581440
1146450231,19,588276
1150473039,21,603500
1147965029,13,586324
1151740090,9,20300
1150735599,13,43908
1148877812,19,598260
1149509212,8,580232
1151649689,2,56148
1150556865,13,591784
1145255984,19,1133808
1140753516,8,575016
1151752765,12,25660
1149815814,13,317980
1149515644,13,599292
1147442479,13,61380
1147933824,8,586644
1154328619,12,611552
1151618775,12,60896
1145179006,13,580844
1145247382,19,1124928
1151735352,12,34940
1149860898,19,98840
1149959654,13,607544
1152780331,12,595584
1152084335,12,1587348
1142711874,9,577700
1149999767,8,585656
1149536957,13,598320
1151692401,12,95084
1151710980,9,56008
1146638428,19,1438860
1147342155,13,577864
1146222859,19,598112
1148959386,19,598884
1152448046,12,0
1153727986,2,67276
1151649276,9,58964
1149367975,19,624872
1151752359,12,79328
1150644749,8,61964
1151048750,8,584588
1147298101,13,582236
1146182858,13,61840
1145417452,13,580708
1147987262,19,613992
1149534381,13,594152
1145336581,19,604440
1146417680,19,588108
1145722697,8,574992
1147726401,13,601968
1151931122,9,581708
1153727393,12,90124
1151727518,12,25696
1149749930,19,98856
1136294464,6,57044
1152836940,12,597468
1149744336,19,614376
1151216945,13,1601992
1146638430,19,1443012
1151749486,12,25704
1149708446,19,614972
1149750980,13,1525432
1151723222,12,75500
1145887800,13,576960
1151743962,9,56004
1136286794,6,59632
1147404984,8,50804
1150479311,21,597836
1148904645,10,582268
1145511996,19,587132
1153730849,12,80232
1149655033,19,63904
1147953113,13,0
1148052559,13,598552
1140636533,7,570492
1154523052,12,1274604
1152995613,12,1572436
1139806105,8,567384
1148877688,19,598884
1137055545,0,2095924
1149649998,19,63860
1151742051,12,74788
1153724063,12,25696
1145517335,19,599560
1147985176,19,0
1158126154,4,1431132
1141416157,8,574352
1153741842,9,67304
1147389943,13,50612
1149134164,19,582224
1151302762,8,62124
1151266416,13,63560
1145394874,13,597200
1151424771,12,598612
1148858664,19,931360
1145298416,19,583160
1147459544,8,585284
1150474954,21,615028
1152171302,12,75104
1149508608,8,582672
1151656851,2,64244
1145542008,8,569944
1146445595,19,588072
1153725817,12,80196
1153740825,9,59024
1149452268,19,0
1145260784,19,601712
1146444648,19,588300
1144505475,12,579496
1147723092,13,586396
1149621211,8,583868
1147885843,13,1301116
1153754506,9,587764
1151791167,12,20748
1141721679,8,569264
1146415757,19,588344
1151262973,13,933376
1146444491,19,588048
1150793200,13,53596
1148129861,21,617212
1145875839,13,595540
1148233841,19,0
1151914041,12,71572
1139411490,1,43784
1145601025,19,600096
1153735357,9,20300
1151313771,13,593172
1152447749,12,0
1151609020,12,68900
1152145145,12,105520
1149955558,13,597928
1152628536,12,1553808
1145232612,19,584080
1139932409,8,583876
1146667902,13,81336
1151664804,12,74324
1150810616,13,55472
1139423344,8,568092
1152300064,12,1523160
1151745014,12,20692
1150974560,13,72728
1153066839,12,593316
1137579012,6,649240
1146426581,19,588120
1145511972,19,0
1147955007,13,585360
1145913120,13,571164
1149135051,13,287212
1151266928,8,85996
1149835913,13,0
1140910730,8,566604
1152009020,12,990764
1153808182,12,592176
1147715942,13,1548100
1151718097,12,25700
1150443066,21,614944
1145878346,13,585876
1147329019,8,61948
1139402457,8,552200
1144505457,9,569360
1151732080,12,25668
1145607577,19,584324
1141521461,8,572704
1151648426,9,20300
1151108202,13,600748
1151646539,9,20288
1145104605,8,572484
1151617768,12,74772
1145991441,13,571080
1151916028,2,0
1144505088,9,569640
1151659587,12,68896
1148658317,21,0
1149574906,13,580504
1145562436,19,585212
1151715115,12,68924
1145253248,19,600200
1146222861,19,598056
1151918806,2,0
1161323751,4,286476
1150849965,13,622448
1141535559,8,582884
1152031373,12,79268
1151759500,12,75248
1144598382,2,583268
1151651643,9,55972
1150446758,13,1099164
1146667120,13,76460
1152863349,12,597720
1150983859,13,590216
1145935546,13,597376
1151741256,12,79228
1136277003,6,57172
1148262142,13,81704
1152836942,12,596460
1139420398,8,552196
1149450802,13,608188
1149560261,10,599824
1149572096,19,614084
1146444491,19,588076
1151618078,12,74760
1144649602,2,574320
1136283517,6,59892
1151647710,2,20292
1151057055,13,71644
1151107542,13,76520
1151756048,12,25636
1152178727,12,100548
1146028830,13,583732
1151304995,13,72788
1151534774,12,600092
1151709840,9,63128
1151698296,12,25656
1152189824,2,20304
1151655723,12,25672
1151451420,2,580464
1153735357,9,67252
1148877859,19,598860
1142773058,9,571380
1139386909,8,551448
1149366550,19,613112
1145178592,13,571008
1153727379,12,70488
1146447787,19,588116
1145350408,10,587492
1146417140,19,588312
1148848498,19,598876
1152786993,12,592252
1152765031,12,592840
1149590664,13,591900
1139336519,8,559652
1151613481,12,68912
1151696307,2,16452
1149854130,13,592156
1151645763,12,25652
1149507242,13,590104
1149581780,21,616132
1151741255,12,79240
1149490405,13,629704
1145179074,8,585344
1151654050,2,20288
