SubmitTime,Used Memory,RunTime,OrigSiteID_1,OrigSiteID_2,OrigSiteID_3
1151815435,1582124,27974,0.0,1.0,0.0
1145949739,25656,64,0.0,1.0,0.0
1149413150,615348,21790,0.0,1.0,0.0
1147866461,1561188,36066,0.0,1.0,0.0
1145394871,596324,18990,0.0,1.0,0.0
1149791968,625480,26424,0.0,1.0,0.0
1152947210,592352,41739,0.0,1.0,0.0
1152991497,1641680,37039,0.0,1.0,0.0
1153233570,0,2,0.0,1.0,0.0
1145180522,571648,26135,1.0,0.0,0.0
1145656368,574968,28446,0.0,0.0,0.0
1149814405,1586476,46542,0.0,1.0,0.0
1139412074,551452,2050,1.0,0.0,0.0
1154027676,618460,39169,0.0,1.0,0.0
1151658113,71204,100,0.0,0.0,0.0
1151944652,594756,33414,0.0,1.0,0.0
1153735368,74820,246,0.0,1.0,0.0
1139872732,581672,27558,1.0,0.0,0.0
1151945659,599332,31774,0.0,1.0,0.0
1149403960,624392,17809,0.0,1.0,0.0
1153807764,598572,47349,0.0,1.0,0.0
1152733622,600788,44177,0.0,1.0,0.0
1136977623,0,1,0.0,0.0,0.0
1146417700,588096,1650,0.0,1.0,0.0
1151620517,67796,96,0.0,1.0,0.0
1151629329,600296,35374,0.0,1.0,0.0
1137045874,630764,1756,0.0,0.0,0.0
1146191467,599712,27960,0.0,1.0,0.0
1145905678,55980,73,1.0,0.0,0.0
1146191472,598860,27265,0.0,1.0,0.0
1145260979,616916,50201,0.0,1.0,0.0
1139390669,551916,1072,1.0,0.0,0.0
1150864224,599540,46716,0.0,1.0,0.0
1153061560,601800,39352,0.0,1.0,0.0
1146448697,588124,1730,0.0,1.0,0.0
1152990714,1590584,35225,0.0,1.0,0.0
1145949733,85388,98,0.0,1.0,0.0
1150439713,597456,26902,0.0,0.0,0.0
1151613713,25652,60,0.0,1.0,0.0
1147441063,67248,112,0.0,0.0,0.0
1148319413,1257572,31136,0.0,1.0,0.0
1151309967,600244,41051,0.0,1.0,0.0
1148338541,1372548,29131,0.0,1.0,0.0
1152169656,100524,194,0.0,1.0,0.0
1139400622,559196,2106,1.0,0.0,0.0
1148074964,1185784,32894,0.0,1.0,0.0
1147621677,584452,49456,0.0,0.0,0.0
1139955597,568348,26518,1.0,0.0,0.0
1139426065,551944,2340,1.0,0.0,0.0
1154329690,598712,34251,0.0,1.0,0.0
1151722806,25672,58,0.0,1.0,0.0
1146446591,588200,1626,0.0,1.0,0.0
1151746732,79260,65,0.0,1.0,0.0
1154329218,1674504,37931,0.0,1.0,0.0
1152455312,0,2,0.0,1.0,0.0
1136289309,57140,1849,1.0,0.0,0.0
1151302045,580532,46131,0.0,0.0,0.0
1144418788,569620,31824,1.0,0.0,0.0
1145721785,579076,28438,1.0,0.0,0.0
1146431742,588112,1429,0.0,1.0,0.0
1152550108,144068,395,0.0,1.0,0.0
1147301001,571432,22410,1.0,0.0,0.0
1147594837,601160,45950,0.0,0.0,0.0
1146448987,588264,1588,0.0,1.0,0.0
1149515651,604496,43241,0.0,1.0,0.0
1151720879,25676,60,0.0,1.0,0.0
1152180942,25668,58,0.0,1.0,0.0
1149094461,581528,6881,0.0,0.0,0.0
1151648428,64224,51,1.0,0.0,0.0
1146416662,588096,2450,0.0,1.0,0.0
1154511623,1769532,38682,0.0,1.0,0.0
1145468282,586200,55536,0.0,0.0,0.0
1147967716,578868,14952,0.0,1.0,0.0
1152687334,630688,39273,0.0,1.0,0.0
1147594837,581632,48254,1.0,0.0,0.0
1148245640,97444,1764,0.0,1.0,0.0
1151792491,16416,99,1.0,0.0,0.0
1145336915,602380,51723,0.0,1.0,0.0
1145592275,585132,64200,1.0,0.0,0.0
1146723557,68684,3803,0.0,0.0,0.0
1150456027,601868,50434,0.0,1.0,0.0
1147269006,588456,27606,0.0,0.0,0.0
1149703594,598064,35916,0.0,1.0,0.0
1151711013,76204,74,0.0,1.0,0.0
1149171146,930564,18118,0.0,1.0,0.0
1149425605,110884,169,0.0,1.0,0.0
1151661082,81880,4101,0.0,1.0,0.0
1140928494,569584,27576,1.0,0.0,0.0
1148621798,598824,6209,0.0,1.0,0.0
1146731856,65888,4002,0.0,0.0,0.0
1145298416,583160,64190,0.0,0.0,0.0
1136325142,958208,502,1.0,0.0,0.0
1150823156,72704,1850,0.0,1.0,0.0
1153728612,69868,243,0.0,1.0,0.0
1147673599,609792,39602,0.0,1.0,0.0
1151536274,601536,34398,0.0,1.0,0.0
1147769037,67592,2567,1.0,0.0,0.0
1144418768,580388,29952,0.0,0.0,0.0
1153224996,0,2,0.0,1.0,0.0
1139946202,211136,1488,1.0,0.0,0.0
1151698296,79300,64,0.0,1.0,0.0
1147352573,582452,17544,0.0,1.0,0.0
1151313765,593516,31452,0.0,1.0,0.0
1152377062,598228,32949,0.0,1.0,0.0
1152880208,595464,41253,0.0,1.0,0.0
1150817805,596988,43651,0.0,1.0,0.0
1151608701,74784,89,0.0,1.0,0.0
1150439713,600856,30062,0.0,0.0,0.0
1148657610,598368,6009,0.0,1.0,0.0
1150116525,619588,49080,0.0,1.0,0.0
1153060603,598564,42215,0.0,1.0,0.0
1136298216,59880,1850,1.0,0.0,0.0
1139336281,57788,1208,1.0,0.0,0.0
1147171781,82696,1095,0.0,1.0,0.0
1148075444,95080,4511,0.0,1.0,0.0
1151652821,25680,57,0.0,1.0,0.0
1151724342,25692,62,0.0,1.0,0.0
1151792490,74332,96,0.0,1.0,0.0
1150934878,0,2,0.0,1.0,0.0
1150030214,599960,46090,0.0,1.0,0.0
1146581914,576580,27283,0.0,0.0,0.0
1148114101,584560,16986,0.0,1.0,0.0
1151653630,20276,60,0.0,0.0,0.0
1148342412,1047636,6862,0.0,1.0,0.0
1152342227,592680,30659,0.0,1.0,0.0
1145871964,594396,28404,0.0,1.0,0.0
1151657634,25676,52,0.0,1.0,0.0
1139336092,551948,3255,1.0,0.0,0.0
1149277914,598704,45618,0.0,1.0,0.0
1152728481,582752,51761,0.0,0.0,0.0
1148959380,598884,6467,0.0,1.0,0.0
1149484415,615852,22190,0.0,1.0,0.0
1146449392,588092,1577,0.0,1.0,0.0
1151648074,64168,53,0.0,0.0,0.0
1152143052,156216,579,0.0,1.0,0.0
1146665940,571468,27743,1.0,0.0,0.0
1151053485,597888,42214,0.0,1.0,0.0
1147297566,571052,24091,1.0,0.0,0.0
1150936289,0,2,0.0,1.0,0.0
1153109411,597612,43211,0.0,1.0,0.0
1145992169,570332,29778,0.0,0.0,0.0
1151624570,66184,72,0.0,1.0,0.0
1152927767,597460,39413,0.0,1.0,0.0
1151649706,25672,51,0.0,1.0,0.0
1141941391,0,4,0.0,0.0,1.0
1149657979,63892,190,0.0,1.0,0.0
1151709127,75360,62,0.0,1.0,0.0
1147246755,1400968,38283,1.0,0.0,0.0
1151436028,25632,44,0.0,1.0,0.0
1154030938,599924,41380,0.0,1.0,0.0
1147947034,0,1,0.0,1.0,0.0
1151743509,25660,61,0.0,1.0,0.0
1147501977,580488,44090,1.0,0.0,0.0
1149271882,596688,40124,0.0,1.0,0.0
1149888658,614272,48809,0.0,1.0,0.0
1149662820,63864,190,0.0,1.0,0.0
1148835954,599068,6074,0.0,1.0,0.0
1144418475,575600,28604,1.0,0.0,0.0
1151314759,600280,33166,0.0,1.0,0.0
1151623722,85728,276,0.0,1.0,0.0
1148884535,599696,6263,0.0,1.0,0.0
1140124709,569764,24961,1.0,0.0,0.0
1149656781,63844,189,0.0,1.0,0.0
1145332039,599384,46491,0.0,1.0,0.0
1146448263,588072,1604,0.0,1.0,0.0
1147517092,580792,51163,1.0,0.0,0.0
1136296503,57128,1851,1.0,0.0,0.0
1148547285,81636,5600,0.0,1.0,0.0
1137046839,628652,1692,0.0,0.0,0.0
1141099401,568312,25631,1.0,0.0,0.0
1150810658,53548,3606,0.0,1.0,0.0
1150974532,65732,2420,0.0,0.0,0.0
1149493431,614556,22548,0.0,1.0,0.0
1151752359,20692,91,0.0,1.0,0.0
1146418235,590140,2172,0.0,1.0,0.0
1152342219,596480,39685,0.0,1.0,0.0
1150070021,72204,169,0.0,1.0,0.0
1149142531,1051192,18809,0.0,1.0,0.0
1153191532,0,2,0.0,1.0,0.0
1153730307,85184,244,0.0,1.0,0.0
1153109410,594096,42115,0.0,1.0,0.0
1145334495,585752,63786,1.0,0.0,0.0
1139955601,571652,27277,1.0,0.0,0.0
1151916535,52968,74,0.0,0.0,0.0
1149938658,591532,59718,1.0,0.0,0.0
1145374924,583664,63572,1.0,0.0,0.0
1148053174,599432,44702,0.0,1.0,0.0
1151551579,597760,31936,0.0,1.0,0.0
1147352538,591436,19140,0.0,1.0,0.0
1140759561,567868,29473,1.0,0.0,0.0
1145661918,1379648,29873,0.0,1.0,0.0
1140074931,570592,27670,1.0,0.0,0.0
1149490520,613316,23544,0.0,1.0,0.0
1151910826,60820,1852,0.0,0.0,0.0
1152009425,593104,29596,0.0,1.0,0.0
1152105075,71660,954,0.0,1.0,0.0
1147673171,592516,39181,0.0,1.0,0.0
1150577057,595348,46990,0.0,1.0,0.0
1151652797,20284,52,1.0,0.0,0.0
1152300053,1593288,30854,0.0,1.0,0.0
1151736011,25656,64,0.0,1.0,0.0
1151610983,144632,871,0.0,1.0,0.0
1149392313,617388,22985,0.0,1.0,0.0
1151815075,64640,964,1.0,0.0,0.0
1153724750,80200,430,0.0,1.0,0.0
1145394633,590440,22773,0.0,1.0,0.0
1151718880,25668,73,0.0,1.0,0.0
1149538866,601100,28353,0.0,1.0,0.0
1146445592,588100,1446,0.0,1.0,0.0
1139415127,559844,2215,1.0,0.0,0.0
1151615908,20712,87,0.0,1.0,0.0
1137049563,630712,1773,0.0,0.0,0.0
1152143296,127992,414,0.0,1.0,0.0
1148064238,627788,42267,0.0,1.0,0.0
1149650740,63904,191,0.0,1.0,0.0
1149858449,931096,18673,0.0,1.0,0.0
1151727971,25692,57,0.0,1.0,0.0
1151714646,74628,82,0.0,1.0,0.0
1152446816,0,2,0.0,1.0,0.0
1147953113,0,2,0.0,1.0,0.0
1149700635,619100,25888,0.0,1.0,0.0
1147679377,60332,169,0.0,0.0,0.0
1151697823,80336,180,0.0,1.0,0.0
1148065582,582216,19245,0.0,1.0,0.0
1145371770,599112,61580,0.0,0.0,0.0
1153731913,20284,60,1.0,0.0,0.0
1149488121,613340,12870,0.0,1.0,0.0
1150974550,72772,2417,0.0,1.0,0.0
1150798195,53600,3606,0.0,1.0,0.0
1144597937,585108,26278,0.0,1.0,0.0
1146184166,72508,3680,0.0,1.0,0.0
1140103202,2117244,6390,1.0,0.0,0.0
1145721821,594280,25611,0.0,1.0,0.0
1142817652,576404,33797,1.0,0.0,0.0
1153723403,1581392,64456,0.0,0.0,0.0
1153061083,620628,40529,0.0,1.0,0.0
1151086809,583068,49170,1.0,0.0,0.0
1146449483,588100,1533,0.0,1.0,0.0
1152341286,81520,2584,0.0,1.0,0.0
1149268804,25640,63,0.0,1.0,0.0
1151420777,606796,33473,0.0,1.0,0.0
1151558766,580796,39581,1.0,0.0,0.0
1139402279,559168,2108,1.0,0.0,0.0
1145883392,589592,34892,0.0,0.0,0.0
1148653873,598200,6074,0.0,1.0,0.0
1136325141,959872,463,1.0,0.0,0.0
1151726794,71880,960,0.0,1.0,0.0
1156230889,589456,173312,0.0,1.0,0.0
1152665675,1763228,33453,0.0,1.0,0.0
1147517098,580688,47486,0.0,0.0,0.0
1149509252,72716,1850,0.0,1.0,0.0
1151652056,25656,50,0.0,1.0,0.0
1145319956,583672,62521,0.0,0.0,0.0
1144599824,573372,37319,1.0,0.0,0.0
1148232233,81596,5600,0.0,1.0,0.0
1153731388,80224,433,0.0,1.0,0.0
1149908748,85912,2855,0.0,1.0,0.0
1146448596,588116,1534,0.0,1.0,0.0
1146667870,71064,3887,1.0,0.0,0.0
1148343034,82836,399,0.0,1.0,0.0
1151694549,56028,94,1.0,0.0,0.0
1149977568,603296,49566,0.0,1.0,0.0
1150125934,1612324,31343,0.0,1.0,0.0
1153229465,0,2,0.0,1.0,0.0
1145468673,604096,52821,0.0,1.0,0.0
1141816963,0,1,1.0,0.0,0.0
1151909280,584432,5185,0.0,1.0,0.0
1151653194,25664,56,0.0,1.0,0.0
1145477776,582104,24912,0.0,1.0,0.0
1151713984,79332,65,0.0,1.0,0.0
1153738575,73660,258,0.0,1.0,0.0
1145882112,62968,1851,1.0,0.0,0.0
1153735877,71112,271,1.0,0.0,0.0
1146415224,588116,2958,0.0,1.0,0.0
1153060597,599728,43599,0.0,1.0,0.0
1147348316,582096,14105,0.0,1.0,0.0
1157119919,587676,173367,0.0,1.0,0.0
1144418529,572596,30097,0.0,0.0,0.0
1146415381,588064,1819,0.0,1.0,0.0
1152862813,597792,40330,0.0,1.0,0.0
1151621116,85192,77,0.0,1.0,0.0
1151701969,25668,56,0.0,1.0,0.0
1152342579,597152,34470,0.0,1.0,0.0
1154447713,1380924,34777,0.0,1.0,0.0
1147232372,82704,402,0.0,1.0,0.0
1139099518,572888,70209,1.0,0.0,0.0
1151543670,614416,32744,0.0,1.0,0.0
1150448557,72708,1851,0.0,1.0,0.0
1146048203,580848,26551,0.0,1.0,0.0
1149428958,110776,171,0.0,1.0,0.0
1151746314,79256,66,0.0,1.0,0.0
1146187608,72928,3683,0.0,1.0,0.0
1136287153,57164,1851,1.0,0.0,0.0
1146445574,588256,1670,0.0,1.0,0.0
1144597943,590896,30693,0.0,1.0,0.0
1152921979,602904,39062,0.0,1.0,0.0
1147788770,571184,23767,0.0,0.0,0.0
1151130471,1560568,35587,0.0,1.0,0.0
1151651629,25672,53,0.0,1.0,0.0
1151732086,79304,58,0.0,1.0,0.0
1150096365,72220,169,0.0,1.0,0.0
1150931882,0,2,0.0,1.0,0.0
1141955967,577764,28497,1.0,0.0,0.0
1153074161,596888,37128,0.0,1.0,0.0
1150439710,606748,32746,0.0,0.0,0.0
1153729164,25688,59,0.0,1.0,0.0
1151713163,75020,58,0.0,1.0,0.0
1140269783,298416,4653,1.0,0.0,0.0
1139455968,551600,2467,1.0,0.0,0.0
1146448277,588008,1646,0.0,1.0,0.0
1151651225,20304,55,0.0,0.0,0.0
1153737321,80224,450,0.0,1.0,0.0
1149705155,594708,30574,0.0,1.0,0.0
1142794858,552416,12418,1.0,0.0,0.0
1147725924,582448,19040,0.0,1.0,0.0
1151723582,71904,963,0.0,1.0,0.0
1153228326,598792,45840,0.0,1.0,0.0
1145298429,600980,55084,0.0,1.0,0.0
1152667446,86428,1916,0.0,1.0,0.0
1148079931,1178852,32167,0.0,1.0,0.0
1153059522,82928,197,0.0,1.0,0.0
1151267583,1563376,35170,0.0,1.0,0.0
1149914835,598072,47212,0.0,1.0,0.0
1140800732,0,1,1.0,0.0,0.0
1151647715,79236,54,0.0,1.0,0.0
1149660702,63820,190,0.0,1.0,0.0
1147965785,584284,19106,0.0,1.0,0.0
1148884661,598304,6210,0.0,1.0,0.0
1153984234,71636,1853,0.0,1.0,0.0
1151402631,586516,50668,0.0,0.0,0.0
1147298562,577348,24903,0.0,0.0,0.0
1151616220,79248,81,0.0,1.0,0.0
1150475732,626564,26666,0.0,1.0,0.0
1145232923,585060,65017,0.0,0.0,0.0
1148228106,81680,5600,0.0,1.0,0.0
1146050457,590444,26517,0.0,1.0,0.0
1141580711,580876,33482,1.0,0.0,0.0
1153233573,0,2,0.0,1.0,0.0
1144598738,572628,28681,0.0,0.0,0.0
1148113496,583108,17869,0.0,1.0,0.0
1150823576,598260,47815,0.0,1.0,0.0
1152566935,0,2,0.0,1.0,0.0
1149400776,614504,20639,0.0,1.0,0.0
1139467555,555492,7303,1.0,0.0,0.0
1153728615,80188,428,0.0,1.0,0.0
1153741855,80284,435,0.0,1.0,0.0
1144418482,576088,34937,1.0,0.0,0.0
1147959633,590488,19034,0.0,1.0,0.0
1142718295,582564,36544,1.0,0.0,0.0
1149506882,592088,49336,0.0,0.0,0.0
1149929867,0,1,1.0,0.0,0.0
1145875467,571348,29262,1.0,0.0,0.0
1151815730,85632,81,0.0,1.0,0.0
1145911705,68932,64,0.0,1.0,0.0
1153815797,591084,38019,0.0,1.0,0.0
1136276453,952520,886,1.0,0.0,0.0
1148043443,126624,2214,0.0,1.0,0.0
1147423786,60928,958,0.0,0.0,0.0
1145372092,588460,66269,0.0,0.0,0.0
1149955080,598020,45814,0.0,1.0,0.0
1144522894,1267420,35499,0.0,1.0,0.0
1151013957,579124,36355,1.0,0.0,0.0
1136437495,649328,65918,1.0,0.0,0.0
1149124308,100512,169,0.0,1.0,0.0
1149507395,599684,47170,0.0,1.0,0.0
1151745914,25652,55,0.0,1.0,0.0
1146419516,588072,1714,0.0,1.0,0.0
1147297079,580804,17434,0.0,1.0,0.0
1145456053,598360,24847,0.0,1.0,0.0
1144418780,576208,35269,1.0,0.0,0.0
1147341318,583500,18022,0.0,1.0,0.0
1151737267,85160,69,0.0,1.0,0.0
1150967268,0,1,0.0,1.0,0.0
1151650832,20276,60,1.0,0.0,0.0
1150734695,53548,3606,0.0,1.0,0.0
1136277003,57172,1849,1.0,0.0,0.0
1151652827,25656,50,0.0,1.0,0.0
1151749502,25652,69,0.0,1.0,0.0
1148683249,598156,6316,0.0,1.0,0.0
1149515637,594548,37874,0.0,1.0,0.0
1140113940,583388,90221,1.0,0.0,0.0
1147299043,574080,24275,0.0,0.0,0.0
1147421964,61448,1852,0.0,0.0,0.0
1150797365,53600,3607,0.0,1.0,0.0
1146581498,577852,31019,1.0,0.0,0.0
1151621403,20724,80,0.0,1.0,0.0
1148229723,614540,31865,0.0,1.0,0.0
1136276459,949400,677,1.0,0.0,0.0
1151302758,72720,1848,0.0,1.0,0.0
1151751630,42188,73,0.0,1.0,0.0
1156142448,77300,1879,0.0,0.0,0.0
1150479776,601536,32068,0.0,0.0,0.0
1153732424,45792,67,1.0,0.0,0.0
1146026233,585268,24191,0.0,1.0,0.0
1151622017,25660,72,0.0,1.0,0.0
1152538523,97372,184,0.0,1.0,0.0
1146434836,163220,2154,0.0,1.0,0.0
1139407176,555860,1680,1.0,0.0,0.0
1151620506,20732,85,0.0,1.0,0.0
1149447721,72812,1855,0.0,1.0,0.0
1151692804,109460,582,0.0,1.0,0.0
1148893532,598872,5935,0.0,1.0,0.0
1148019965,627868,38105,0.0,1.0,0.0
1149064146,931428,19005,0.0,1.0,0.0
1151652793,58740,53,0.0,0.0,0.0
1147677879,595772,43406,0.0,1.0,0.0
1153753852,598632,39978,0.0,1.0,0.0
1151743453,69604,75,0.0,1.0,0.0
1153724065,62944,243,0.0,0.0,0.0
1154588996,1416800,35370,0.0,1.0,0.0
1149552757,594192,38589,0.0,1.0,0.0
1153725836,74824,240,0.0,1.0,0.0
1149503105,599644,46654,0.0,1.0,0.0
1139390376,551176,2309,1.0,0.0,0.0
1151436478,25688,50,0.0,1.0,0.0
1151432715,82068,966,0.0,1.0,0.0
1153727392,1423888,35655,0.0,1.0,0.0
1149851347,0,2,0.0,1.0,0.0
1152541251,90304,226,0.0,1.0,0.0
1150813252,76624,1851,0.0,1.0,0.0
1153011572,597568,40344,0.0,1.0,0.0
1154027671,604880,44109,0.0,1.0,0.0
1151916498,76624,959,0.0,1.0,0.0
1145931615,79284,64,0.0,1.0,0.0
1139401612,551940,2123,1.0,0.0,0.0
1139336088,551764,3515,1.0,0.0,0.0
1152184390,601816,35805,0.0,1.0,0.0
1143753296,560044,11007,1.0,0.0,0.0
1153727984,25664,56,0.0,1.0,0.0
1145931619,85588,71,0.0,1.0,0.0
1149137018,598832,6017,0.0,1.0,0.0
1151724758,68920,81,0.0,1.0,0.0
1153222143,0,2,0.0,1.0,0.0
1147360962,572160,21119,1.0,0.0,0.0
1152171307,25664,57,0.0,1.0,0.0
1150974548,584524,50395,1.0,0.0,0.0
1148035057,598540,41961,0.0,1.0,0.0
1153109425,596428,36375,0.0,1.0,0.0
1152036476,79292,80,0.0,1.0,0.0
1149886886,587100,54431,1.0,0.0,0.0
1151719840,74772,92,0.0,1.0,0.0
1149959204,611000,55000,0.0,1.0,0.0
1151602497,582648,52136,1.0,0.0,0.0
1146723800,566500,29924,0.0,0.0,0.0
1157702870,1382268,23831,0.0,1.0,0.0
1147449350,572632,23140,1.0,0.0,0.0
1149886406,594708,173147,1.0,0.0,0.0
1136277309,57136,1850,1.0,0.0,0.0
1144416982,1094572,23263,0.0,1.0,0.0
1152083520,594168,34407,0.0,1.0,0.0
1150934428,0,1,0.0,1.0,0.0
1150863864,1604360,37694,0.0,1.0,0.0
1148095224,81736,5602,0.0,1.0,0.0
1146668656,567028,25990,1.0,0.0,0.0
1148959788,598972,2573,0.0,1.0,0.0
1147675326,598192,44951,0.0,1.0,0.0
1147899891,315120,2730,0.0,1.0,0.0
1149507244,585712,46386,0.0,0.0,0.0
1148031186,25688,63,0.0,1.0,0.0
1151265408,596396,42245,0.0,1.0,0.0
1149121600,598720,6159,0.0,1.0,0.0
1139099514,573624,76764,1.0,0.0,0.0
1149368281,618364,21979,0.0,1.0,0.0
1149509215,583776,39340,1.0,0.0,0.0
1145531563,594380,73148,1.0,0.0,0.0
1149426137,84680,173,0.0,1.0,0.0
1151615909,20708,82,0.0,1.0,0.0
1146413695,588052,1560,0.0,1.0,0.0
1148683620,598780,6048,0.0,1.0,0.0
1152862810,600752,43621,0.0,1.0,0.0
1153067320,597660,41666,0.0,1.0,0.0
1152191047,1578140,31931,0.0,1.0,0.0
1149886649,602156,44409,0.0,1.0,0.0
1148904645,582268,7197,1.0,0.0,0.0
1151656477,64808,1854,1.0,0.0,0.0
1150091442,72204,166,0.0,1.0,0.0
1150208998,0,168752,1.0,0.0,0.0
1151814654,60968,976,1.0,0.0,0.0
1146446591,588012,1709,0.0,1.0,0.0
1150529010,599708,28992,0.0,0.0,0.0
1152701256,25668,58,0.0,1.0,0.0
1147407765,71872,1853,0.0,1.0,0.0
1151302042,587068,45509,0.0,0.0,0.0
1151266884,1233096,37372,1.0,0.0,0.0
1151791881,74416,90,0.0,1.0,0.0
1147885853,90132,167,0.0,1.0,0.0
1150943684,0,1,0.0,1.0,0.0
1145723901,575672,30409,0.0,0.0,0.0
1147301489,581348,24413,1.0,0.0,0.0
1151048752,589832,41449,1.0,0.0,0.0
1152784800,595160,41834,0.0,1.0,0.0
1146013792,584364,22998,0.0,1.0,0.0
1148037618,579596,17645,0.0,1.0,0.0
1151742513,74640,61,0.0,1.0,0.0
1153224566,599072,46600,0.0,1.0,0.0
1152142688,68964,74,0.0,1.0,0.0
1136977626,0,1,0.0,0.0,0.0
1151741654,53080,71,1.0,0.0,0.0
1149450802,608188,42708,0.0,1.0,0.0
1152570738,0,2,0.0,1.0,0.0
1153731379,62664,249,1.0,0.0,0.0
1145721787,573096,28810,1.0,0.0,0.0
1149554412,595532,3227,1.0,0.0,0.0
1152172616,160364,423,0.0,1.0,0.0
1145178060,576388,25050,1.0,0.0,0.0
1145650745,67208,1322,1.0,0.0,0.0
1149915854,598120,49321,0.0,1.0,0.0
1151695306,74328,88,0.0,1.0,0.0
1148953675,599144,6206,0.0,1.0,0.0
1151648427,64220,56,0.0,0.0,0.0
1150557278,594960,37334,0.0,1.0,0.0
1149489327,615212,26087,0.0,1.0,0.0
1151302768,62036,1854,0.0,0.0,0.0
1152547205,0,2,0.0,1.0,0.0
1152339562,81652,2242,0.0,1.0,0.0
1152342890,591772,173281,0.0,1.0,0.0
1151106095,593264,32594,0.0,1.0,0.0
1153813249,593092,42858,0.0,1.0,0.0
1149077541,582400,6967,0.0,0.0,0.0
1153742322,74276,243,0.0,1.0,0.0
1149791688,1343136,19815,0.0,1.0,0.0
1153121717,1102460,6074,0.0,1.0,0.0
1145261287,602220,49753,0.0,1.0,0.0
1144598382,583268,35671,0.0,0.0,0.0
1151642791,25680,60,0.0,1.0,0.0
1151655709,25676,55,0.0,1.0,0.0
1145241542,600992,54985,0.0,1.0,0.0
1151743455,68936,78,0.0,1.0,0.0
1153747009,74820,244,0.0,1.0,0.0
1151313774,599900,32052,0.0,1.0,0.0
1147885369,1195652,36671,0.0,1.0,0.0
1152036960,640780,44989,0.0,1.0,0.0
1151648904,20280,52,0.0,0.0,0.0
1148640868,598160,5955,0.0,1.0,0.0
1141416460,0,1,1.0,0.0,0.0
1152729870,594040,38724,0.0,1.0,0.0
1146448658,588272,1928,0.0,1.0,0.0
1146444469,588160,1417,0.0,1.0,0.0
1151647204,25688,55,0.0,1.0,0.0
1148052559,598552,44073,0.0,1.0,0.0
1149650002,63828,191,0.0,1.0,0.0
1154356659,594960,33979,0.0,1.0,0.0
1151620507,74852,89,0.0,1.0,0.0
1147987570,615604,39247,0.0,1.0,0.0
1152763079,602984,44699,0.0,1.0,0.0
1142792048,567148,18367,1.0,0.0,0.0
1147175711,64524,308,0.0,1.0,0.0
1145245154,603144,55375,0.0,1.0,0.0
1144505461,581360,33597,0.0,0.0,0.0
1146276298,1257172,26510,0.0,1.0,0.0
1151707945,16448,79,1.0,0.0,0.0
1151013960,597648,41679,1.0,0.0,0.0
1148653857,0,23,0.0,1.0,0.0
1152338713,101368,11220,0.0,1.0,0.0
1149569921,602836,34152,0.0,1.0,0.0
1149569510,599324,26434,1.0,0.0,0.0
1147450171,573064,20457,0.0,0.0,0.0
1153030661,25720,73,0.0,1.0,0.0
1147297120,570136,19774,0.0,0.0,0.0
1146448981,588220,1661,0.0,1.0,0.0
1139391868,559932,1156,1.0,0.0,0.0
1148338538,1334760,28262,0.0,1.0,0.0
1139635314,563044,33415,1.0,0.0,0.0
1149886895,592676,46102,0.0,1.0,0.0
1146208921,599896,31936,0.0,1.0,0.0
1140647474,567972,40506,1.0,0.0,0.0
1148073929,619636,33986,0.0,1.0,0.0
1152885728,605828,32872,0.0,1.0,0.0
1148158601,0,4,0.0,1.0,0.0
1151692405,81992,963,0.0,1.0,0.0
1151725243,57760,67,0.0,1.0,0.0
1151568949,592708,32436,0.0,1.0,0.0
1153189104,0,5,0.0,1.0,0.0
1139854628,565452,22151,1.0,0.0,0.0
1152541263,0,2,0.0,1.0,0.0
1151048744,582612,39332,1.0,0.0,0.0
1151658503,16432,99,0.0,0.0,0.0
1147683663,60344,168,0.0,0.0,0.0
1145910453,25672,63,0.0,1.0,0.0
1152899831,607176,45046,0.0,1.0,0.0
1152542156,97380,192,0.0,1.0,0.0
1151658108,582964,41381,0.0,0.0,0.0
1151553957,593788,34748,0.0,1.0,0.0
1151553655,594036,35517,0.0,1.0,0.0
1149606942,580936,38213,1.0,0.0,0.0
1147900787,315204,2780,0.0,1.0,0.0
1153727380,80244,432,0.0,1.0,0.0
1149863299,0,1,1.0,0.0,0.0
1149170310,82792,144,0.0,1.0,0.0
1147726402,579764,17440,0.0,1.0,0.0
1150100620,598696,45287,0.0,1.0,0.0
1151070539,71652,1852,0.0,1.0,0.0
1150966671,0,2,1.0,0.0,0.0
1152572086,0,2,0.0,1.0,0.0
1149560934,606484,3771,0.0,1.0,0.0
1144598342,587372,29332,1.0,0.0,0.0
1151753125,89700,73,0.0,1.0,0.0
1147946421,315236,2833,0.0,1.0,0.0
1149993429,600016,51719,1.0,0.0,0.0
1151624567,68964,83,0.0,1.0,0.0
1151612815,79280,80,0.0,1.0,0.0
1153737321,69908,274,0.0,1.0,0.0
1151614797,99592,548,0.0,1.0,0.0
1139516004,569484,54327,1.0,0.0,0.0
1145592671,583680,56280,0.0,0.0,0.0
1154357440,599948,34901,0.0,1.0,0.0
1153745887,20300,63,1.0,0.0,0.0
1146195813,600144,23234,0.0,1.0,0.0
1148011449,618656,32762,0.0,1.0,0.0
1147998222,0,2,0.0,1.0,0.0
1141658851,0,2,1.0,0.0,0.0
1152298795,1585932,30122,0.0,1.0,0.0
1141721673,572992,29332,1.0,0.0,0.0
1140820681,575012,47084,1.0,0.0,0.0
1145598474,1413344,30567,0.0,1.0,0.0
